"","BBL","tot_A","lng","lat"
"8301","3005750025",1,-74.013303229449,40.677014949215
"8302","3005760002",1,-74.013342875196,40.676957304313
"8303","3005780008",1,-74.010184420913,40.675052753931
"8304","3005800005",2,-74.007334525227,40.6745053888285
"8305","3005950250",1,-74.016172887325,40.676644035467
"8306","3005980007",1,-74.014438655617,40.676023947688
"8307","3005980010",0,-74.014265639889,40.676172187258
"8308","3006000102",1,-74.011701941803,40.673757074626
"8309","3006030033",1,-74.015963527707,40.675568112617
"8310","3006100005",1,-74.01697300692,40.675732654135
"8311","3006100014",0,-74.016767373225,40.675175494846
"8312","3006100030",1,-74.015847991263,40.674846252516
"8313","3006120001",1,-74.01483133897,40.674775024403
"8314","3006120130",1,-74.011121284536,40.672283187444
"8315","3006250065",1,-73.996420534395,40.667565399417
"8316","3006280037",0,-73.990920281379,40.663782791875
"8317","3006280038",1,-73.990920281379,40.663782791875
"8318","3006280040",0,-73.991003196988,40.663692220738
"8319","3006280041",1,-73.99104285265,40.663645562617
"8320","3006300033",1,-73.993526231882,40.664790302244
"8321","3006300035",2,-73.993625366161,40.6646942405725
"8322","3006310046",1,-73.991338458055,40.66335738364
"8323","3006360064",1,-73.996896488441,40.664699865409
"8324","3006370003",1,-73.994823968135,40.663519535996
"8325","3006370041",1,-73.99235142634,40.662383059464
"8326","3006370051",1,-73.992758767975,40.661993327407
"8327","3006380078",0,-73.997184863397,40.664428139841
"8328","3006400036",1,-73.992985867824,40.661776504042
"8329","3006400038",0,-73.993086800869,40.661677698154
"8330","3006400041",1,-73.993238199873,40.661529489153
"8331","3006400043",1,-73.993342736258,40.661433428029
"8332","3006450034",1,-73.996370369542,40.662056628622
"8333","3006450041",1,-73.996712803803,40.661727265553
"8334","3006460040",0,-73.994157391961,40.66064846581
"8335","3006460046",2,-73.994391691969,40.660423405673
"8336","3006490001",2,-73.997071456109,40.6613567301905
"8337","3006570038",0,-73.998954756436,40.660000842243
"8338","3006570041",0,-73.998850237589,40.659682446914
"8339","3006570071",0,-74.00074969528,40.660297280651
"8340","3006580030",0,-73.996431837413,40.658460970554
"8341","3006600039",1,-73.999376465799,40.659185646031
"8342","3006710001",2,-74.00332668335,40.658510383839
"8343","3006720041",1,-74.001254242387,40.657357618089
"8344","3006760045",1,-74.001964238953,40.656682392449
"8345","3006770001",0,-74.001996674112,40.656622006747
"8346","3006770006",0,-74.0016651043555,40.656940406404
"8347","3006800012",1,-74.004180827123,40.657662219155
"8348","3006840037",1,-74.002865228599,40.655815023215
"8349","3006840040",1,-74.003618468408,40.655650315142
"8350","3006850007",1,-74.002807564897,40.655845217215
"8351","3006870001",3,-74.0064633650597,40.6566300737897
"8352","3006880039",0,-74.003413018685,40.655285265789
"8353","3006910001",5,-74.0067432165542,40.6559899758452
"8354","3006910046",1,-74.006357543608,40.655603534652
"8355","3006920012",1,-74.005319589611,40.655757295186
"8356","3006920038",1,-74.003996837927,40.654719822342
"8357","3006920040",1,-74.004054498606,40.654664924726
"8358","3006920041",1,-74.004112159189,40.654610027081
"8359","3006920045",1,-74.00428514019,40.654442589191
"8360","3006920046",1,-74.0047608774745,40.6545798086235
"8361","3006920068",1,-74.006004316239,40.655265945841
"8362","3006950001",1,-74.008408271818,40.655792792288
"8363","3006950020",4,-74.0072680614468,40.6560124526015
"8364","3006950037",3,-74.006880144845,40.6557315939033
"8365","3006970007",1,-74.004634702015,40.654085754239
"8366","3006970010",1,-74.0039427354,40.654003436752
"8367","3006970045",0,-74.003668775884,40.65294670567
"8368","3007000032",1,-74.005041923046,40.653726170912
"8369","3007040043",1,-74.006101388963,40.652694082209
"8370","3007050041",1,-74.003531758041,40.651640194754
"8371","3007050043",0,-74.003744372537,40.651431584724
"8372","3007050044",1,-74.003848877535,40.6513300244
"8373","3007050050",1,-74.004890420093,40.651862471994
"8374","3007060001",1,-74.01131674161,40.655754115026
"8375","3007070009",1,-74.010574213551,40.655175037505
"8376","3007090003",1,-74.00631039332,40.652468998942
"8377","3007090009",1,-74.006241925536,40.652532132629
"8378","3007090038",1,-74.004036265064,40.651148862469
"8379","3007120037",1,-74.008862036378,40.653190707078
"8380","3007140040",1,-74.004602025302,40.650605374682
"8381","3007140044",2,-74.0046740959515,40.650535379871
"8382","3007160037",1,-74.011806586258,40.654024854515
"8383","3007170038",1,-74.009449395527,40.652630725064
"8384","3007180042",1,-74.007470721007,40.651387485862
"8385","3007180043",0,-74.00752116891,40.651338076521
"8386","3007190006",1,-74.007413063238,40.651417682187
"8387","3007190040",1,-74.005178586679,40.650050904476
"8388","3007190048",0,-74.0052470527,40.649985026635
"8389","3007220035",1,-74.01003314092,40.652070740336
"8390","3007220038",0,-74.010065570654,40.652037800133
"8391","3007270044",0,-74.010656511979,40.651469577237
"8392","3007280041",1,-74.008652626,40.650248318951
"8393","3007280042",1,-74.008663436204,40.650240083793
"8394","3007280043",1,-74.008670642647,40.650231848908
"8395","3007280045",1,-74.008695865724,40.650207143974
"8396","3007320043",0,-73.999776584852,40.644915536788
"8397","3007320044",1,-73.999783791819,40.644907302459
"8398","3007330001",2,-73.9997909988615,40.6448743651
"8399","3007350080",0,-74.013846020436,40.652059363876
"8400","3007360041",1,-74.011200601732,40.650948017126
"8401","3007360043",0,-74.01122582414,40.650923311637
"8402","3007360046",1,-74.011272665106,40.650873900996
"8403","3007370042",1,-74.009232753452,40.649688338499
"8404","3007380001",0,-74.009171391582,40.648974700539
"8405","3007380004",1,-74.009225543708,40.649671870398
"8406","3007390001",1,-74.00700189635,40.64827493466
"8407","3007410045",0,-74.00036755075,40.644336387619
"8408","3007420010",1,-74.00029187873,40.644380304334
"8409","3007450047",1,-74.011831158252,40.650341357333
"8410","3007470009",2,-74.0094164523105,40.6490391825285
"8411","3007470039",1,-74.007535181803,40.647789074672
"8412","3007470043",1,-74.007567610686,40.647756135167
"8413","3007470044",1,-74.007574816996,40.647747900349
"8414","3007480001",1,-74.007574814181,40.647723197324
"8415","3007480004",1,-74.007542385006,40.64775339205
"8416","3007480107",0,-74.00749193984,40.64780280141
"8417","3007500041",1,-74.000926076295,40.643801152149
"8418","3007500045",1,-74.000965713204,40.643759980105
"8419","3007510009",1,-74.000893645682,40.643806641969
"8420","3007510010",1,-74.000882835561,40.643814876396
"8421","3007540138",1,-74.012368021568,40.64981704761
"8422","3007560010",0,-74.009701044297,40.648359826095
"8423","3007560039",1,-74.008108091019,40.647237334655
"8424","3007560044",1,-74.008165741473,40.647179690166
"8425","3007560143",1,-74.008158535298,40.647187925022
"8426","3007570003",0,-74.008133310145,40.647187926815
"8427","3007570008",1,-74.008068453129,40.647251061356
"8428","3007570104",0,-74.008118897448,40.647201651741
"8429","3007580038",1,-74.003686332124,40.644594338318
"8430","3007580042",1,-74.003725967949,40.644555910101
"8431","3007590041",1,-74.001499005997,40.643249445066
"8432","3007590042",3,-74.001549452162,40.643200038332
"8433","3007600003",0,-74.001531435087,40.643191804231
"8434","3007630040",1,-74.012948113952,40.649257048332
"8435","3007640045",1,-74.011019918075,40.647969947992
"8436","3007650036",1,-74.008680990722,40.646685591756
"8437","3007670043",1,-74.004327706495,40.64397674014
"8438","3007680039",0,-74.002551188578,40.643136890435
"8439","3007690007",1,-74.002057512363,40.642684011454
"8440","3007690103",1,-74.002097147991,40.642645583797
"8441","3007740001",1,-74.011585590317,40.647404467381
"8442","3007750004",1,-74.009271892469,40.646089928027
"8443","3007750009",1,-74.009232259316,40.64613110294
"8444","3007770044",1,-74.002738519342,40.642052697486
"8445","3007770139",1,-74.002680868628,40.642110339259
"8446","3007780001",1,-74.002671844654,40.6417150909335
"8447","3007780004",1,-74.002688073821,40.642074656932
"8448","3007780008",1,-74.002637629356,40.642124064169
"8449","3007780010",1,-74.002623216731,40.642140533189
"8450","3007810042",1,-74.014137093295,40.648112334335
"8451","3007830043",1,-74.00990963119,40.645507981093
"8452","3007830044",1,-74.009916836965,40.645499746126
"8453","3007840008",1,-74.009823155249,40.645562884158
"8454","3007860008",1,-74.00541585143,40.642900739632
"8455","3007860044",1,-74.003297006606,40.641517450391
"8456","3007860046",0,-74.003311418929,40.641500981286
"8457","3007860047",1,-74.003322228373,40.641492746629
"8458","3007860049",0,-74.004248269348,40.641443309963
"8459","3007890043",1,-74.014738773921,40.647535854585
"8460","3007910001",1,-74.012666330777,40.645614755923
"8461","3007910010",1,-74.01265566502,40.646375061399
"8462","3007910038",1,-74.010424854086,40.645011130014
"8463","3007920001",0,-74.01050041606,40.644308459166
"8464","3007920058",1,-74.010313019439,40.644193195383
"8465","3007930001",0,-74.008258992178,40.64361695784
"8466","3007930008",0,-74.007635587002,40.643468782903
"8467","3007930037",1,-74.006111241282,40.642261170594
"8468","3007940004",0,-74.006042781577,40.642299601165
"8469","3007940042",1,-74.003848278839,40.640990435146
"8470","3007940044",0,-74.003866294168,40.64097396585
"8471","3007947501",1,-74.004846373916,40.640891585131
"8472","3007970002",1,-74.017672332397,40.648356129019
"8473","3007990042",1,-74.011069772391,40.644388004215
"8474","3008000001",1,-74.011062562767,40.644371536225
"8475","3008010041",0,-74.006633673453,40.641758846533
"8476","3008020007",1,-74.006594038526,40.641772572728
"8477","3008020008",0,-74.006583229442,40.641780807695
"8478","3008020042",0,-74.004431969193,40.640430478604
"8479","3008020043",1,-74.004439175098,40.64042224398
"8480","3008020048",1,-74.004489616932,40.640372835944
"8481","3008020049",1,-74.005610225574,40.640444150866
"8482","3008027501",0,-74.004853579218,40.640875116137
"8483","3008070005",1,-74.013873420588,40.645205643742
"8484","3008070011",1,-74.013822982061,40.645255055897
"8485","3008070140",0,-74.011628212186,40.643852716573
"8486","3008080002",1,-74.011639016175,40.64381703332
"8487","3008080005",1,-74.01160298782,40.643849974349
"8488","3008080009",1,-74.011563356969,40.643888405293
"8489","3008080037",1,-74.009386707439,40.642562874979
"8490","3008090040",1,-74.007217347388,40.641201620602
"8491","3008090043",0,-74.007242567578,40.641176915977
"8492","3008100041",1,-74.004986825994,40.639895223365
"8493","3008100045",1,-74.005030061254,40.639854049749
"8494","3008100049",0,-74.005069693267,40.639812876275
"8495","3008130005",1,-74.018803573053,40.647269015809
"8496","3008160005",1,-74.012183034572,40.643289978764
"8497","3008170037",1,-74.007764982038,40.640669097164
"8498","3008170044",0,-74.007847847158,40.64058949285
"8499","3008180007",1,-74.007772184666,40.640636159296
"8500","3008180038",1,-74.006172273791,40.639848504335
"8501","3008180040",1,-74.005563291264,40.639340750903
"8502","3008180041",1,-74.00557049714,40.639335260989
"8503","3008180042",1,-74.005581305952,40.639327026117
"8504","3008180047",1,-74.005631746106,40.639277617576
"8505","3008180049",1,-74.005653363226,40.639255658257
"8506","3008180077",1,-74.007916239988,40.640013083994
"8507","3008200035",0,-74.019416019475,40.646703488817
"8508","3008217503",1,-74.019358371197,40.646733691161
"8509","3008230009",1,-74.014986656335,40.644135038904
"8510","3008240001",1,-74.012820715646,40.642680567724
"8511","3008240002",0,-74.012809907186,40.642688803277
"8512","3008240006",0,-74.012770278253,40.642729979422
"8513","3008240011",1,-74.012727045392,40.642768411172
"8514","3008250045",1,-74.008395472406,40.640062455944
"8515","3008250049",1,-74.008438705664,40.640021281042
"8516","3008260041",1,-74.00617217261,40.638758825962
"8517","3008260042",1,-74.006179378117,40.638750591228
"8518","3008260043",1,-74.006197392517,40.638736866346
"8519","3008270001",1,-74.022803439257,40.646897744076
"8520","3008280001",1,-74.020929590199,40.646933783885
"8521","3008290033",1,-74.017570482355,40.644771460964
"8522","3008310007",1,-74.015584690192,40.643558555059
"8523","3008310041",1,-74.013368324212,40.642180954917
"8524","3008310045",1,-74.013411555767,40.642139778143
"8525","3008310047",1,-74.013425965719,40.642123307766
"8526","3008320006",1,-74.013335895417,40.64218644826
"8527","3008320008",1,-74.012780951086,40.642016335071
"8528","3008330040",1,-74.0089286781,40.639549141438
"8529","3008330043",1,-74.008961102643,40.639518946306
"8530","3008330045",1,-74.008979116306,40.639502476205
"8531","3008340036",1,-74.00719184743,40.63864074086
"8532","3008340039",1,-74.006745015032,40.638204347715
"8533","3008380035",1,-74.016175514961,40.643015006466
"8534","3008390005",1,-74.016200726489,40.64296559684
"8535","3008390043",0,-74.013977162664,40.641596243797
"8536","3008400002",1,-74.013977156892,40.641568795983
"8537","3008400009",1,-74.01390150333,40.641642914289
"8538","3008400010",1,-74.013894298466,40.641651149508
"8539","3008400038",1,-74.011714071525,40.640320174133
"8540","3008410038",0,-74.009512313001,40.638989158968
"8541","3008410044",1,-74.009569955479,40.63893425853
"8542","3008420007",1,-74.009519514582,40.638956220987
"8543","3008420009",0,-74.009494296081,40.638980926117
"8544","3008420010",1,-74.009162797727,40.63891782313
"8545","3008420035",1,-74.007739455434,40.638058811397
"8546","3008420038",1,-74.007310642952,40.637660846175
"8547","3008420042",1,-74.007350272549,40.63762241669
"8548","3008420046",0,-74.007393504866,40.637581242177
"8549","3008440038",1,-74.021109179876,40.645078279044
"8550","3008470001",1,-74.016813148461,40.642372635818
"8551","3008470043",1,-74.014567977722,40.641028000405
"8552","3008470141",1,-74.01454996503,40.641044471384
"8553","3008480004",0,-74.014531946329,40.641033494545
"8554","3008480005",1,-74.014517536887,40.641049965062
"8555","3008480006",1,-74.014495921813,40.6410705536605
"8556","3008480008",1,-74.014474306129,40.641088397474
"8557","3008500010",1,-74.010070716239,40.638429175728
"8558","3008500035",1,-74.008290657602,40.637482368602
"8559","3008500037",0,-74.008207780957,40.637432968493
"8560","3008500048",0,-74.009108498938,40.637081568302
"8561","3008540046",0,-74.017429170005,40.64180711877
"8562","3008550003",0,-74.017378729524,40.641829084685
"8563","3008550005",1,-74.017353512855,40.641853791541
"8564","3008550037",2,-74.0150867336825,40.6405283830025
"8565","3008550039",1,-74.015101144117,40.640517401977
"8566","3008550041",1,-74.015122757887,40.640492696091
"8567","3008560002",0,-74.01514796924,40.640443286689
"8568","3008560006",1,-74.015083125468,40.640506425224
"8569","3008560007",1,-74.015065113045,40.640522896285
"8570","3008560039",1,-74.012895707548,40.639183707553
"8571","3008570042",1,-74.010726385919,40.637822519388
"8572","3008570045",0,-74.010751603523,40.637797813985
"8573","3008580001",4,-74.010755104467,40.637166513778
"8574","3008580037",1,-74.009090479206,40.637048632348
"8575","3008580040",0,-74.00849591,40.636524424596
"8576","3008580042",0,-74.008521128292,40.636502464465
"8577","3008580044",1,-74.008539141247,40.63648599443
"8578","3008580047",0,-74.008571564118,40.636453054622
"8579","3008580048",1,-74.009684904629,40.636521585454
"8580","3008630004",0,-74.017976722631,40.641255333063
"8581","3008630005",0,-74.017958711464,40.641274549359
"8582","3008630006",1,-74.017940699546,40.641291020871
"8583","3008630009",1,-74.017915483289,40.641315727851
"8584","3008630040",1,-74.015677529764,40.639960133856
"8585","3008630044",0,-74.015720758444,40.639918956205
"8586","3008630046",1,-74.01573877054,40.639902485042
"8587","3008650041",1,-74.01126315824,40.637306448837
"8588","3008650046",1,-74.011306387928,40.637265272846
"8589","3008660036",0,-74.009728141613,40.636527071354
"8590","3008660038",1,-74.009666884764,40.63648864959
"8591","3008660043",1,-74.009093931302,40.635945229624
"8592","3008660046",1,-74.009129956616,40.635912289371
"8593","3008660047",0,-74.009137161449,40.635904054449
"8594","3008660048",1,-74.00914796926,40.63589581924
"8595","3008660049",3,-74.0095130708777,40.6358921286713
"8596","3008660051",1,-74.010290121088,40.635939638845
"8597","3008680037",0,-73.98623851248,40.661523372759
"8598","3008700041",2,-73.982033026047,40.658511768275
"8599","3008700042",0,-73.982087103954,40.658456881162
"8600","3008700044",1,-73.982198862964,40.658349852199
"8601","3008710006",1,-73.981903247675,40.658610559894
"8602","3008710009",0,-73.981791487751,40.658717588567
"8603","3008730004",1,-73.991424979508,40.663247599022
"8604","3008730005",1,-73.991374510595,40.66329700124
"8605","3008730006",0,-73.991324041608,40.663346403437
"8606","3008790003",1,-73.9920558336,40.662638303732
"8607","3008790005",1,-73.991954897563,40.662737108707
"8608","3008790010",1,-73.991753024589,40.662934718388
"8609","3008790052",1,-73.989972686511,40.661219089961
"8610","3008850004",1,-73.992625394044,40.6620948757
"8611","3008860002",1,-73.990480973981,40.660705859728
"8612","3008870001",1,-73.987918477093,40.659720242665
"8613","3008900037",1,-73.979363499205,40.654676861933
"8614","3008910005",1,-73.993173316965,40.661570656983
"8615","3008910008",1,-73.993018313629,40.661716120899
"8616","3008910048",1,-73.99113704192,40.660102061056
"8617","3008920010",1,-73.990715286259,40.660483551888
"8618","3008970003",1,-73.993804139362,40.660958607229
"8619","3008990001",1,-73.994489018611,40.660299895358
"8620","3008990003",1,-73.994373671344,40.660412425676
"8621","3008990009",1,-73.994081697261,40.660692378383
"8622","3009030043",1,-73.998003593873,40.647701472102
"8623","3009030168",1,-74.003765992678,40.651382177975
"8624","3009030170",1,-74.003704731092,40.651442565132
"8625","3009030172",1,-74.003513738287,40.651629216189
"8626","3009080143",1,-73.995672142488,40.646296080043
"8627","3009130001",1,-74.004068695808,40.651091220941
"8628","3009130008",1,-74.004003831122,40.651154353167
"8629","3009160012",1,-73.996663088554,40.646869772367
"8630","3009160041",1,-73.99527578922,40.645780045589
"8631","3009160042",1,-73.995282996838,40.645771811543
"8632","3009160043",0,-73.995293807971,40.645763577646
"8633","3009170002",1,-74.004652473015,40.650531263581
"8634","3009170003",1,-74.004634455099,40.650544988212
"8635","3009170004",1,-74.004627248121,40.650553222843
"8636","3009170007",1,-74.004602023401,40.650577926881
"8637","3009170009",1,-74.004576798663,40.650602630912
"8638","3009190001",1,-74.000227028762,40.647885389569
"8639","3009190041",1,-73.998075699991,40.646537686336
"8640","3009200009",0,-73.997960383521,40.646622772544
"8641","3009220039",1,-73.998634262489,40.646002462104
"8642","3009220041",1,-73.998645073244,40.64599422789
"8643","3009240044",1,-73.999239661964,40.645426063739
"8644","3009240045",1,-73.999246869053,40.645417829444
"8645","3009250008",1,-73.999127952524,40.645502916809
"8646","3009280036",2,-73.9765514722925,40.6827842129495
"8647","3009300036",2,-73.976668920274,40.682019817094
"8648","3009300038",1,-73.976737459048,40.681921019123
"8649","3009300045",1,-73.976968329504,40.681575224085
"8650","3009300077",2,-73.979542319271,40.682574810486
"8651","3009310004",0,-73.97683847749,40.681734394875
"8652","3009310008",2,-73.976257910942,40.681975816298
"8653","3009310009",1,-73.976182205696,40.681948352842
"8654","3009310010",0,-73.976106500513,40.681920889335
"8655","3009310015",1,-73.975648739717,40.681552993138
"8656","3009310019",1,-73.976146437715,40.681149615843
"8657","3009310023",1,-73.975436127346,40.681256512055
"8658","3009310024",0,-73.975407299058,40.681215334246
"8659","3009310025",0,-73.975378471823,40.681171411654
"8660","3009310027",1,-73.975317209995,40.681089055222
"8661","3009320040",1,-73.9773270876505,40.6815327513665
"8662","3009320042",0,-73.9771631224,40.681289806446
"8663","3009320043",1,-73.977199193788,40.681240407674
"8664","3009320045",0,-73.977264125534,40.681141608665
"8665","3009320048",1,-73.977365128218,40.680993410794
"8666","3009330003",1,-73.977336281993,40.68100163942
"8667","3009330005",1,-73.977249708494,40.681127881929
"8668","3009330006",1,-73.977206421621,40.681191003158
"8669","3009330010",1,-73.976869255928,40.6813556219365
"8670","3009330021",1,-73.976099580879,40.68111117923
"8671","3009330027",1,-73.975764322639,40.680982104398
"8672","3009330028",0,-73.975706643847,40.680960133986
"8673","3009330039",1,-73.974910005566,40.680534522208
"8674","3009330041",0,-73.974837933912,40.680438439273
"8675","3009340039",1,-73.977520237742,40.68076836975
"8676","3009340041",1,-73.977574347688,40.680683292317
"8677","3009340042",1,-73.97760320485,40.68064212633
"8678","3009340043",1,-73.977660919991,40.680557049559
"8679","3009340044",1,-73.977715028663,40.680474716833
"8680","3009340045",1,-73.977743886567,40.680430806035
"8681","3009350003",0,-73.977715041554,40.680436289981
"8682","3009350009",1,-73.977498608043,40.68076013118
"8683","3009357501",1,-73.975022051678,40.679793457327
"8684","3009380001",1,-73.978183968482,40.679750186351
"8685","3009380007",1,-73.977992790771,40.68003286167
"8686","3009380009",1,-73.977927863016,40.680126171548
"8687","3009380010",1,-73.977841291783,40.680252414511
"8688","3009390031",1,-73.973421791537,40.678492073806
"8689","3009430043",1,-73.978941435929,40.678671631242
"8690","3009430044",1,-73.978977507179,40.678613997576
"8691","3009440003",0,-73.978966697368,40.678594782163
"8692","3009440010",0,-73.978732242356,40.678940580624
"8693","3009460011",1,-73.981273941912,40.679111200144
"8694","3009460045",2,-73.979455291907,40.6783478407865
"8695","3009460049",1,-73.979381486254,40.678015709863
"8696","3009460053",2,-73.979478873356,40.677870254227
"8697","3009470011",1,-73.979230005895,40.678205072037
"8698","3009480045",0,-73.974360095243,40.676087863865
"8699","3009480046",1,-73.974417809523,40.676005533478
"8700","3009490001",1,-73.982016991023,40.677810295486
"8701","3009490010",1,-73.982276379676,40.678521232789
"8702","3009490044",1,-73.979673645442,40.677582087478
"8703","3009490046",1,-73.97973135611,40.677494264872
"8704","3009490049",0,-73.979853987443,40.67731862084
"8705","3009500003",0,-73.97985940901,40.6772733329905
"8706","3009500009",1,-73.979226615188,40.677518877485
"8707","3009510046",1,-73.974861489893,40.6753551197
"8708","3009520001",1,-73.982395715831,40.677157097642
"8709","3009520002",1,-73.982940005907,40.677538703787
"8710","3009520036",1,-73.980218274803,40.676783452994
"8711","3009520037",0,-73.980254343921,40.676725818919
"8712","3009530003",0,-73.980319276468,40.676594080842
"8713","3009530005",1,-73.98025435371,40.67669288161
"8714","3009530006",1,-73.980218286245,40.676745026133
"8715","3009530008",1,-73.98015336319,40.676843826843
"8716","3009530010",1,-73.980084834734,40.676942626889
"8717","3009530051",2,-73.9782069650705,40.675591855003
"8718","3009540037",1,-73.975625791658,40.67531136837
"8719","3009540046",1,-73.976065835651,40.674702120775
"8720","3009550004",1,-73.983300663024,40.677009015168
"8721","3009550024",1,-73.981934301558,40.67695940198
"8722","3009560001",0,-73.980817004063,40.675861310029
"8723","3009560045",0,-73.978340361895,40.675569922481
"8724","3009560112",1,-73.979901200015,40.676179547114
"8725","3009570023",1,-73.976491183303,40.674850426731
"8726","3009570038",1,-73.97572357618,40.674089963658
"8727","3009580041",1,-73.980964867057,40.675680179458
"8728","3009580046",1,-73.981166838079,40.675386521777
"8729","3009580050",1,-73.981271428422,40.675238321002
"8730","3009590001",1,-73.981249800058,40.675230083137
"8731","3009590008",1,-73.981033403088,40.67554569679
"8732","3009600042",1,-73.976138377037,40.673477965614
"8733","3009610034",1,-73.981480600823,40.674966622147
"8734","3009610037",1,-73.981599608653,40.67482391295
"8735","3009620001",0,-73.981581585474,40.674815675726
"8736","3009620005",1,-73.981502246707,40.674911730117
"8737","3009620007",1,-73.981422908478,40.675005039677
"8738","3009630055",0,-73.976657735096,40.67280834708
"8739","3009640041",1,-73.982035966568,40.674299729901
"8740","3009640042",2,-73.9821234181162,40.6741926972833
"8741","3009650009",1,-73.981880906905,40.674453412966
"8742","3009650010",1,-73.981841238358,40.674500067886
"8743","3009660039",1,-73.977141003001,40.672226551831
"8744","3009660046",1,-73.977393452322,40.671924676461
"8745","3009660047",1,-73.977443941911,40.67186430132
"8746","3009660048",1,-73.977494431408,40.671803926156
"8747","3009690042",1,-73.982558865107,40.673674001648
"8748","3009690045",0,-73.982717535686,40.673484636108
"8749","3009700002",1,-73.982659845344,40.673523054265
"8750","3009700004",1,-73.982580510399,40.673616364634
"8751","3009700005",0,-73.982540842843,40.673663019798
"8752","3009700006",1,-73.982501175231,40.673709674948
"8753","3009700010",1,-73.982342503498,40.673899040186
"8754","3009710010",0,-73.979981545833,40.672754080312
"8755","3009740005",1,-73.98550045627,40.674193174283
"8756","3009740038",1,-73.982944721676,40.673212937267
"8757","3009740041",1,-73.98309978506,40.673023570656
"8758","3009740044",0,-73.983218785238,40.672883604537
"8759","3009740045",1,-73.983773915023,40.673040136741
"8760","3009760044",1,-73.97845371798,40.670645814668
"8761","3009820009",1,-73.983388278646,40.672647578442
"8762","3009830039",1,-73.978799917316,40.670231417901
"8763","3009830041",1,-73.978879253528,40.67013811013
"8764","3009830045",1,-73.978994652598,40.669998147707
"8765","3009850002",1,-73.984167174805,40.671717209391
"8766","3009850003",1,-73.984087844134,40.671810520814
"8767","3009850004",0,-73.984048178714,40.671857176505
"8768","3009850007",1,-73.98388951648,40.67204379913
"8769","3009850008",1,-73.983849850115,40.672093199528
"8770","3009850052",1,-73.981860345891,40.670536613424
"8771","3009860042",1,-73.979185779977,40.669770366079
"8772","3009860046",2,-73.9794219813075,40.6694931862145
"8773","3009870039",1,-73.98484487166,40.671843560742
"8774","3009870041",0,-73.984452037001,40.671404343836
"8775","3009870043",1,-73.984531366676,40.671311032158
"8776","3009870044",0,-73.984567426531,40.671264375813
"8777","3009870045",1,-73.984726085,40.671077752241
"8778","3009880002",2,-73.984635945638,40.671151849168
"8779","3009880007",1,-73.984426802011,40.671407085186
"8780","3009890042",1,-73.979687032616,40.669172094594
"8781","3009910037",1,-73.989595961277,40.673178051964
"8782","3009910050",0,-73.990749582871,40.673029932951
"8783","3009910068",1,-73.991766130221,40.673524070257
"8784","3009930006",1,-73.986564426313,40.671830051346
"8785","3009930031",1,-73.98546864351,40.671300175725
"8786","3009930039",0,-73.985097488918,40.6706304025
"8787","3009940001",1,-73.984794791463,40.670144537211
"8788","3009940002",1,-73.985176823499,40.670506897825
"8789","3009940003",1,-73.98514076571,40.670548064811
"8790","3009940010",2,-73.984873933872,40.6708650516385
"8791","3009940051",1,-73.982866412456,40.669331811108
"8792","3009950043",2,-73.980350548562,40.668376224864
"8793","3009970001",1,-73.990410837136,40.6721721624205
"8794","3009970006",0,-73.990299064306,40.672305274684
"8795","3009970009",1,-73.990079123076,40.672566009636
"8796","3009970050",1,-73.9884337053365,40.671126219635
"8797","3009980038",0,-73.985450858223,40.670207752249
"8798","3009980040",0,-73.985519368762,40.670122672838
"8799","3009980041",0,-73.985591483957,40.670037593839
"8800","3010000046",1,-73.980891446214,40.66772854886
"8801","3010000049",1,-73.981006837645,40.667585839614
"8802","3010020033",1,-73.990756965461,40.67178929451
"8803","3010020037",1,-73.990958874651,40.671545025485
"8804","3010030041",1,-73.989163785763,40.670573218805
"8805","3010040031",1,-73.987098395648,40.66956567173
"8806","3010040041",1,-73.985998933571,40.669546329242
"8807","3010040044",1,-73.986157584489,40.669356958892
"8808","3010040049",1,-73.986900150746,40.669466837264
"8809","3010040053",1,-73.987148858168,40.669590380394
"8810","3010050001",1,-73.985844053817,40.668950693567
"8811","3010050003",0,-73.986110716982,40.669381656216
"8812","3010050063",1,-73.985195264291,40.668637706981
"8813","3010050073",1,-73.985696273463,40.668879311009
"8814","3010050074",1,-73.985746734939,40.668904020291
"8815","3010057501",1,-73.985245725398,40.668662416485
"8816","3010060042",1,-73.981378247084,40.667138501831
"8817","3010100039",2,-73.9866064127155,40.6692046769685
"8818","3010100041",1,-73.986536180361,40.66890137098
"8819","3010120006",1,-73.983594948212,40.667844248412
"8820","3010120007",1,-73.983548092373,40.667822283476
"8821","3010120041",1,-73.981944206459,40.667045269963
"8822","3010120044",1,-73.981926335416,40.666485332511
"8823","3010150011",1,-73.991586229513,40.670757322307
"8824","3010150043",1,-73.989452348555,40.669478079688
"8825","3010160002",1,-73.989329765884,40.669598838534
"8826","3010170003",1,-73.987116688986,40.668176816504
"8827","3010170004",1,-73.987116688986,40.668176816504
"8828","3010170005",1,-73.987066210989,40.66823719592
"8829","3010170010",1,-73.986864298625,40.668475968582
"8830","3010180043",1,-73.98224003959,40.666109347013
"8831","3010180086",1,-73.984503620897,40.666622948887
"8832","3010220008",1,-73.989787661398,40.669047180044
"8833","3010220043",1,-73.987859254172,40.668229048347
"8834","3010220048",1,-73.987502476841,40.667743184397
"8835","3010220051",1,-73.987621458287,40.667603213661
"8836","3010230004",1,-73.987603436833,40.667592232604
